Card,Floor,Picked,Act,Boss
Body Slam,20.0,False,2,False
Headbutt,20.0,False,2,False
SKIP,20.0,False,2,False
Feel No Pain,22.0,True,2,False
Iron Wave,22.0,False,2,False
Heavy Blade,22.0,False,2,False
SKIP,22.0,False,2,False
Armaments,24.0,True,2,False
Sword Boomerang,24.0,False,2,False
Barricade,24.0,False,2,False
SKIP,24.0,False,2,False
SKIP,27.0,True,2,False
Rampage,27.0,False,2,False
Twin Strike,27.0,False,2,False
Pommel Strike,27.0,False,2,False
SKIP,27.0,False,2,False
Flame Barrier,1.0,True,1,False
Havoc,1.0,False,1,False
Warcry,1.0,False,1,False
SKIP,1.0,False,1,False
Rupture,2.0,True,1,False
Flame Barrier,2.0,False,1,False
Entrench,2.0,False,1,False
SKIP,2.0,False,1,False
Wild Strike,4.0,True,1,False
Cleave,4.0,False,1,False
Ghostly Armor,4.0,False,1,False
SKIP,4.0,False,1,False
Anger,5.0,True,1,False
Sword Boomerang,5.0,False,1,False
Bloodletting,5.0,False,1,False
SKIP,5.0,False,1,False
Perfected Strike,7.0,True,1,False
True Grit,7.0,False,1,False
Wild Strike,7.0,False,1,False
SKIP,7.0,False,1,False
Fire Breathing,12.0,True,1,False
Flame Barrier,12.0,False,1,False
Havoc,12.0,False,1,False
SKIP,12.0,False,1,False
Perfected Strike,1.0,True,1,False
Cleave,1.0,False,1,False
Heavy Blade,1.0,False,1,False
SKIP,1.0,False,1,False
SKIP,3.0,True,1,False
Searing Blow,3.0,False,1,False
Twin Strike,3.0,False,1,False
Thunderclap,3.0,False,1,False
SKIP,3.0,False,1,False
Searing Blow,3.0,True,1,False
Twin Strike,3.0,False,1,False
Thunderclap,3.0,False,1,False
SKIP,3.0,False,1,False
Armaments,7.0,True,1,False
Flex,7.0,False,1,False
Sentinel,7.0,False,1,False
SKIP,7.0,False,1,False
Shrug It Off,10.0,True,1,False
Perfected Strike,10.0,False,1,False
Cleave,10.0,False,1,False
SKIP,10.0,False,1,False
SKIP,12.0,True,1,False
Thunderclap,12.0,False,1,False
Twin Strike,12.0,False,1,False
Intimidate,12.0,False,1,False
SKIP,12.0,False,1,False
Metallicize,14.0,True,1,False
Shockwave,14.0,False,1,False
Flex,14.0,False,1,False
SKIP,14.0,False,1,False
Fiend Fire,16.0,True,1,True
Feed,16.0,False,1,True
Immolate,16.0,False,1,True
SKIP,16.0,False,1,True
Headbutt,18.0,True,2,False
Body Slam,18.0,False,2,False
True Grit,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,19.0,True,2,False
Sword Boomerang,19.0,False,2,False
Clash,19.0,False,2,False
Body Slam,19.0,False,2,False
SKIP,19.0,False,2,False
SKIP,21.0,True,2,False
True Grit,21.0,False,2,False
Body Slam,21.0,False,2,False
Feed,21.0,False,2,False
SKIP,21.0,False,2,False
SKIP,24.0,True,2,False
Flex,24.0,False,2,False
Iron Wave,24.0,False,2,False
Body Slam,24.0,False,2,False
SKIP,24.0,False,2,False
Iron Wave,1.0,True,1,False
Shrug It Off,1.0,False,1,False
Warcry,1.0,False,1,False
SKIP,1.0,False,1,False
Pommel Strike,2.0,True,1,False
Combust,2.0,False,1,False
Wild Strike,2.0,False,1,False
SKIP,2.0,False,1,False
SKIP,3.0,True,1,False
Searing Blow,3.0,False,1,False
Heavy Blade,3.0,False,1,False
Warcry,3.0,False,1,False
SKIP,3.0,False,1,False
Inflame,4.0,True,1,False
Sword Boomerang,4.0,False,1,False
Clash,4.0,False,1,False
SKIP,4.0,False,1,False
Thunderclap,5.0,True,1,False
Barricade,5.0,False,1,False
Infernal Blade,5.0,False,1,False
SKIP,5.0,False,1,False
SKIP,7.0,True,1,False
Body Slam,7.0,False,1,False
Sentinel,7.0,False,1,False
Heavy Blade,7.0,False,1,False
SKIP,7.0,False,1,False
Sword Boomerang,10.0,True,1,False
Rage,10.0,False,1,False
True Grit,10.0,False,1,False
SKIP,10.0,False,1,False
Immolate,16.0,True,1,True
Exhume,16.0,False,1,True
Berserk,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
Flex,18.0,False,2,False
Twin Strike,18.0,False,2,False
Sentinel,18.0,False,2,False
SKIP,18.0,False,2,False
Shrug It Off,20.0,True,2,False
Heavy Blade,20.0,False,2,False
Uppercut,20.0,False,2,False
SKIP,20.0,False,2,False
SKIP,23.0,True,2,False
Entrench,23.0,False,2,False
Immolate,23.0,False,2,False
Warcry,23.0,False,2,False
SKIP,23.0,False,2,False
True Grit,24.0,True,2,False
Sword Boomerang,24.0,False,2,False
Evolve,24.0,False,2,False
SKIP,24.0,False,2,False
SKIP,28.0,True,2,False
Anger,28.0,False,2,False
Iron Wave,28.0,False,2,False
Headbutt,28.0,False,2,False
SKIP,28.0,False,2,False
Ghostly Armor,29.0,True,2,False
Inflame,29.0,False,2,False
Body Slam,29.0,False,2,False
SKIP,29.0,False,2,False
Whirlwind,31.0,True,2,False
Twin Strike,31.0,False,2,False
Rupture,31.0,False,2,False
SKIP,31.0,False,2,False
Impervious,33.0,True,2,True
Feed,33.0,False,2,True
Demon Form,33.0,False,2,True
SKIP,33.0,False,2,True
Rage,35.0,True,3,False
Headbutt,35.0,False,3,False
Flex,35.0,False,3,False
SKIP,35.0,False,3,False
Sword Boomerang,36.0,True,3,False
Anger,36.0,False,3,False
Hemokinesis,36.0,False,3,False
SKIP,36.0,False,3,False
SKIP,38.0,True,3,False
Clash,38.0,False,3,False
Havoc,38.0,False,3,False
Anger,38.0,False,3,False
SKIP,38.0,False,3,False
Double Tap,40.0,True,3,False
Armaments,40.0,False,3,False
Rampage,40.0,False,3,False
SKIP,40.0,False,3,False
Shrug It Off,42.0,True,3,False
Hemokinesis,42.0,False,3,False
Armaments,42.0,False,3,False
SKIP,42.0,False,3,False
Headbutt,1.0,True,1,False
Pommel Strike,1.0,False,1,False
Thunderclap,1.0,False,1,False
SKIP,1.0,False,1,False
Infernal Blade,2.0,True,1,False
Shrug It Off,2.0,False,1,False
Exhume,2.0,False,1,False
SKIP,2.0,False,1,False
Cleave,3.0,True,1,False
Havoc,3.0,False,1,False
Headbutt,3.0,False,1,False
SKIP,3.0,False,1,False
Thunderclap,4.0,True,1,False
Sentinel,4.0,False,1,False
Power Through,4.0,False,1,False
SKIP,4.0,False,1,False
SKIP,7.0,True,1,False
Sentinel,7.0,False,1,False
Thunderclap,7.0,False,1,False
Pommel Strike,7.0,False,1,False
SKIP,7.0,False,1,False
Bludgeon,8.0,True,1,False
Clothesline,8.0,False,1,False
Spot Weakness,8.0,False,1,False
SKIP,8.0,False,1,False
Brutality,10.0,True,1,False
Carnage,10.0,False,1,False
Reckless Charge,10.0,False,1,False
SKIP,10.0,False,1,False
Shrug It Off,11.0,True,1,False
Whirlwind,11.0,False,1,False
Rage,11.0,False,1,False
SKIP,11.0,False,1,False
Warcry,12.0,True,1,False
Bloodletting,12.0,False,1,False
Cleave,12.0,False,1,False
SKIP,12.0,False,1,False
Perfected Strike,0.0,True,1,False
Body Slam,0.0,False,1,False
Warcry,0.0,False,1,False
SKIP,0.0,False,1,False
Headbutt,1.0,True,1,False
Infernal Blade,1.0,False,1,False
Shrug It Off,1.0,False,1,False
SKIP,1.0,False,1,False
Carnage,2.0,True,1,False
Clash,2.0,False,1,False
Burning Pact,2.0,False,1,False
SKIP,2.0,False,1,False
Twin Strike,3.0,True,1,False
Metallicize,3.0,False,1,False
Second Wind,3.0,False,1,False
SKIP,3.0,False,1,False
SKIP,5.0,True,1,False
Iron Wave,5.0,False,1,False
Body Slam,5.0,False,1,False
Anger,5.0,False,1,False
SKIP,5.0,False,1,False
SKIP,7.0,True,1,False
Rampage,7.0,False,1,False
True Grit,7.0,False,1,False
Headbutt,7.0,False,1,False
SKIP,7.0,False,1,False
Battle Trance,8.0,True,1,False
Clash,8.0,False,1,False
Iron Wave,8.0,False,1,False
SKIP,8.0,False,1,False
Uppercut,10.0,True,1,False
Bloodletting,10.0,False,1,False
Wild Strike,10.0,False,1,False
SKIP,10.0,False,1,False
Bloodletting,12.0,True,1,False
Sentinel,12.0,False,1,False
Clothesline,12.0,False,1,False
SKIP,12.0,False,1,False
SKIP,13.0,True,1,False
Warcry,13.0,False,1,False
Wild Strike,13.0,False,1,False
Infernal Blade,13.0,False,1,False
SKIP,13.0,False,1,False
Shockwave,14.0,True,1,False
Intimidate,14.0,False,1,False
Exhume,14.0,False,1,False
SKIP,14.0,False,1,False
Offering,16.0,True,1,True
Brutality,16.0,False,1,True
Barricade,16.0,False,1,True
SKIP,16.0,False,1,True
Rage,18.0,True,2,False
Cleave,18.0,False,2,False
Carnage,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,21.0,True,2,False
Armaments,21.0,False,2,False
Headbutt,21.0,False,2,False
Dual Wield,21.0,False,2,False
SKIP,21.0,False,2,False
SKIP,22.0,True,2,False
Wild Strike,22.0,False,2,False
Havoc,22.0,False,2,False
Seeing Red,22.0,False,2,False
SKIP,22.0,False,2,False
Impervious,24.0,True,2,False
Havoc,24.0,False,2,False
Twin Strike,24.0,False,2,False
Singing Bowl,24.0,False,2,False
Singing Bowl,30.0,True,2,False
Infernal Blade,30.0,False,2,False
Sword Boomerang,30.0,False,2,False
Flex,30.0,False,2,False
Singing Bowl,30.0,False,2,False
Inflame,31.0,True,2,False
Flex,31.0,False,2,False
Cleave,31.0,False,2,False
Singing Bowl,31.0,False,2,False
Demon Form,0.0,True,1,False
Brutality,0.0,False,1,False
Barricade,0.0,False,1,False
SKIP,0.0,False,1,False
Uppercut,1.0,True,1,False
Anger,1.0,False,1,False
Cleave,1.0,False,1,False
SKIP,1.0,False,1,False
Dropkick,2.0,True,1,False
Searing Blow,2.0,False,1,False
Havoc,2.0,False,1,False
SKIP,2.0,False,1,False
Wild Strike,3.0,True,1,False
Seeing Red,3.0,False,1,False
Disarm,3.0,False,1,False
SKIP,3.0,False,1,False
Inflame,5.0,True,1,False
Warcry,5.0,False,1,False
Flex,5.0,False,1,False
SKIP,5.0,False,1,False
Singing Bowl,6.0,True,1,False
Exhume,6.0,False,1,False
Sever Soul,6.0,False,1,False
Headbutt,6.0,False,1,False
Singing Bowl,6.0,False,1,False
Twin Strike,7.0,True,1,False
Dark Embrace,7.0,False,1,False
Anger,7.0,False,1,False
Singing Bowl,7.0,False,1,False
Singing Bowl,10.0,True,1,False
Intimidate,10.0,False,1,False
Clothesline,10.0,False,1,False
Double Tap,10.0,False,1,False
Singing Bowl,10.0,False,1,False
Shrug It Off,12.0,True,1,False
Flex,12.0,False,1,False
Warcry,12.0,False,1,False
Singing Bowl,12.0,False,1,False
Singing Bowl,13.0,True,1,False
Reckless Charge,13.0,False,1,False
Dropkick,13.0,False,1,False
Perfected Strike,13.0,False,1,False
Singing Bowl,13.0,False,1,False
Singing Bowl,14.0,True,1,False
Clothesline,14.0,False,1,False
Havoc,14.0,False,1,False
Clash,14.0,False,1,False
Singing Bowl,14.0,False,1,False
Immolate,16.0,True,1,True
Juggernaut,16.0,False,1,True
Double Tap,16.0,False,1,True
Singing Bowl,16.0,False,1,True
Feel No Pain,18.0,True,2,False
Anger,18.0,False,2,False
Clash,18.0,False,2,False
Singing Bowl,18.0,False,2,False
Singing Bowl,19.0,True,2,False
Dark Embrace,19.0,False,2,False
Flex,19.0,False,2,False
Bloodletting,19.0,False,2,False
Singing Bowl,19.0,False,2,False
True Grit,21.0,True,2,False
Dropkick,21.0,False,2,False
Clothesline,21.0,False,2,False
Singing Bowl,21.0,False,2,False
SKIP,1.0,True,1,False
Intimidate,1.0,False,1,False
Flex,1.0,False,1,False
Iron Wave,1.0,False,1,False
SKIP,1.0,False,1,False
SKIP,2.0,True,1,False
Shrug It Off,2.0,False,1,False
Clash,2.0,False,1,False
Twin Strike,2.0,False,1,False
SKIP,2.0,False,1,False
Shrug It Off,2.0,True,1,False
Clash,2.0,False,1,False
Twin Strike,2.0,False,1,False
SKIP,2.0,False,1,False
Ghostly Armor,4.0,True,1,False
Disarm,4.0,False,1,False
Perfected Strike,4.0,False,1,False
SKIP,4.0,False,1,False
Twin Strike,5.0,True,1,False
Armaments,5.0,False,1,False
Feel No Pain,5.0,False,1,False
SKIP,5.0,False,1,False
Carnage,7.0,True,1,False
Armaments,7.0,False,1,False
Uppercut,7.0,False,1,False
SKIP,7.0,False,1,False
Battle Trance,8.0,True,1,False
Power Through,8.0,False,1,False
Thunderclap,8.0,False,1,False
SKIP,8.0,False,1,False
Blood for Blood,13.0,True,1,False
Havoc,13.0,False,1,False
Bloodletting,13.0,False,1,False
SKIP,13.0,False,1,False
Shockwave,14.0,True,1,False
Headbutt,14.0,False,1,False
Thunderclap,14.0,False,1,False
SKIP,14.0,False,1,False
Feed,16.0,True,1,True
Barricade,16.0,False,1,True
Double Tap,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
Armaments,18.0,False,2,False
Rage,18.0,False,2,False
Flex,18.0,False,2,False
SKIP,18.0,False,2,False
True Grit,22.0,True,2,False
Ghostly Armor,22.0,False,2,False
Combust,22.0,False,2,False
SKIP,22.0,False,2,False
Impervious,23.0,True,2,False
Fiend Fire,23.0,False,2,False
Anger,23.0,False,2,False
SKIP,23.0,False,2,False
Wild Strike,25.0,True,2,False
Searing Blow,25.0,False,2,False
Blood for Blood,25.0,False,2,False
SKIP,25.0,False,2,False
Spot Weakness,27.0,True,2,False
Thunderclap,27.0,False,2,False
Twin Strike,27.0,False,2,False
Clothesline,27.0,False,2,False
SKIP,27.0,False,2,False
Feel No Pain,30.0,True,2,False
Uppercut,30.0,False,2,False
Pommel Strike,30.0,False,2,False
Body Slam,30.0,False,2,False
SKIP,30.0,False,2,False
Body Slam,31.0,True,2,False
Battle Trance,31.0,False,2,False
Headbutt,31.0,False,2,False
True Grit,31.0,False,2,False
SKIP,31.0,False,2,False
Reaper,33.0,True,2,True
Offering,33.0,False,2,True
Fiend Fire,33.0,False,2,True
Exhume,33.0,False,2,True
SKIP,33.0,False,2,True
SKIP,35.0,True,3,False
Hemokinesis,35.0,False,3,False
Armaments,35.0,False,3,False
Havoc,35.0,False,3,False
Shrug It Off,35.0,False,3,False
SKIP,35.0,False,3,False
Shrug It Off,36.0,True,3,False
Ghostly Armor,36.0,False,3,False
Flex,36.0,False,3,False
Second Wind,36.0,False,3,False
SKIP,36.0,False,3,False
Limit Break,39.0,True,3,False
Pommel Strike,39.0,False,3,False
Sword Boomerang,39.0,False,3,False
Second Wind,39.0,False,3,False
SKIP,39.0,False,3,False
SKIP,40.0,True,3,False
Pommel Strike,40.0,False,3,False
Twin Strike,40.0,False,3,False
Clash,40.0,False,3,False
Carnage,40.0,False,3,False
SKIP,40.0,False,3,False
Inflame,42.0,True,3,False
Berserk,42.0,False,3,False
Iron Wave,42.0,False,3,False
Pommel Strike,42.0,False,3,False
SKIP,42.0,False,3,False
Inflame,44.0,True,3,False
Havoc,44.0,False,3,False
Berserk,44.0,False,3,False
Spot Weakness,44.0,False,3,False
SKIP,44.0,False,3,False
Pummel,46.0,True,3,False
Iron Wave,46.0,False,3,False
Intimidate,46.0,False,3,False
Bloodletting,46.0,False,3,False
SKIP,46.0,False,3,False
SKIP,46.0,True,3,False
True Grit,46.0,False,3,False
Armaments,46.0,False,3,False
Pommel Strike,46.0,False,3,False
Perfected Strike,46.0,False,3,False
SKIP,46.0,False,3,False
Sword Boomerang,48.0,True,3,False
Clothesline,48.0,False,3,False
Entrench,48.0,False,3,False
Shrug It Off,48.0,False,3,False
SKIP,48.0,False,3,False
SKIP,48.0,True,3,False
Shockwave,48.0,False,3,False
Shrug It Off,48.0,False,3,False
Iron Wave,48.0,False,3,False
Ghostly Armor,48.0,False,3,False
SKIP,48.0,False,3,False
Barricade,0.0,True,1,False
Juggernaut,0.0,False,1,False
Exhume,0.0,False,1,False
SKIP,0.0,False,1,False
Body Slam,1.0,True,1,False
Warcry,1.0,False,1,False
Shockwave,1.0,False,1,False
SKIP,1.0,False,1,False
Shrug It Off,2.0,True,1,False
Pommel Strike,2.0,False,1,False
Anger,2.0,False,1,False
SKIP,2.0,False,1,False
Blood for Blood,1.0,True,1,False
Thunderclap,1.0,False,1,False
Warcry,1.0,False,1,False
SKIP,1.0,False,1,False
Reckless Charge,2.0,True,1,False
Body Slam,2.0,False,1,False
Bloodletting,2.0,False,1,False
SKIP,2.0,False,1,False
Second Wind,3.0,True,1,False
Sentinel,3.0,False,1,False
Whirlwind,3.0,False,1,False
SKIP,3.0,False,1,False
Armaments,7.0,True,1,False
Intimidate,7.0,False,1,False
Infernal Blade,7.0,False,1,False
SKIP,7.0,False,1,False
SKIP,12.0,True,1,False
Warcry,12.0,False,1,False
Flex,12.0,False,1,False
Clash,12.0,False,1,False
SKIP,12.0,False,1,False
Headbutt,14.0,True,1,False
Power Through,14.0,False,1,False
Twin Strike,14.0,False,1,False
SKIP,14.0,False,1,False
Fiend Fire,16.0,True,1,True
Feed,16.0,False,1,True
Demon Form,16.0,False,1,True
SKIP,16.0,False,1,True
Ghostly Armor,18.0,True,2,False
Twin Strike,18.0,False,2,False
Perfected Strike,18.0,False,2,False
SKIP,18.0,False,2,False
Intimidate,19.0,True,2,False
Shrug It Off,19.0,False,2,False
Rupture,19.0,False,2,False
SKIP,19.0,False,2,False
SKIP,22.0,True,2,False
Heavy Blade,22.0,False,2,False
Sever Soul,22.0,False,2,False
Headbutt,22.0,False,2,False
SKIP,22.0,False,2,False
Dark Embrace,24.0,True,2,False
Rampage,24.0,False,2,False
Flame Barrier,24.0,False,2,False
SKIP,24.0,False,2,False
SKIP,27.0,True,2,False
Armaments,27.0,False,2,False
Headbutt,27.0,False,2,False
Clothesline,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,28.0,True,2,False
Perfected Strike,28.0,False,2,False
Clothesline,28.0,False,2,False
